m,q,T,c,eta_opt,kappa_opt,R_bar,info_proc_cap
2,1.0,2.0,0.1775,1.6051420221672965,6.213315148887623e-6,0.4380256713820316,0.4380256713820316
2,1.0,3.0,0.1775,1.4174986486145231,0.00047460116511025935,0.3918290855578039,0.3918290855578039
4,0.75,2.0,0.1775,0.23476981476380043,6.506549320960485e-5,0.040386331486713,0.080772662973426
4,1.0,2.0,0.1775,0.25575838777428117,1.9265839512990103e-5,0.044296855591067046,0.08859371118213409
2,0.75,2.0,0.18,1.6384913891314195,0.00039589876551721103,0.44424664688661336,0.44424664688661336
2,0.75,3.0,0.18,1.3912693208785867,2.403666962931942e-5,0.3875592776939995,0.3875592776939995
2,1.0,2.0,0.18,1.5489587735468404,0.00011200282414170105,0.42808895899283694,0.42808895899283694
2,1.0,3.0,0.18,1.3369864597725987,1.8404085533031076e-6,0.3778734121227644,0.3778734121227644
4,0.75,2.0,0.18,0.2279309966475897,9.615279926497016e-6,0.03912916644160959,0.07825833288321918
4,0.75,3.0,0.18,0.18303611989609508,2.9671029033461258e-5,0.030734532085902166,0.06146906417180433
4,1.0,2.0,0.18,0.23626303570106993,2.3660446009766074e-5,0.04071370045049346,0.08142740090098692
